Station Name,Latitude (deg) ,Longitude (deg) ,Elevation (ft) ,Year,Month,Day,Hour (CST) ,Avg Air Temp (Degrees F) ,Avg Air Temp Flag,Avg Air Temp at 9 m (Degrees F) ,Avg Air Temp at 9 m Flag,Date
Sabin,46.794389,-96.611683,919.0,2021.0,11.0,27.0,1400.0,40.215,,,,2021-11-27
Sabin,46.794389,-96.611683,919.0,2021.0,11.0,27.0,1500.0,43.151,,,,2021-11-27
Sabin,46.794389,-96.611683,919.0,2021.0,11.0,27.0,1600.0,41.866,,,,2021-11-27
Sabin,46.794389,-96.611683,919.0,2021.0,11.0,27.0,1700.0,38.309,,,,2021-11-27
Sabin,46.794389,-96.611683,919.0,2021.0,11.0,27.0,1800.0,35.514,,,,2021-11-27
Sabin,46.794389,-96.611683,919.0,2021.0,11.0,27.0,1900.0,33.487,,,,2021-11-27
Sabin,46.794389,-96.611683,919.0,2021.0,11.0,27.0,2000.0,31.233,,,,2021-11-27
Sabin,46.794389,-96.611683,919.0,2021.0,11.0,27.0,2100.0,30.342,,,,2021-11-27
Sabin,46.794389,-96.611683,919.0,2021.0,11.0,27.0,2200.0,28.999,,,,2021-11-27
Sabin,46.794389,-96.611683,919.0,2021.0,11.0,27.0,2300.0,27.333,,,,2021-11-27
Sabin,46.794389,-96.611683,919.0,2021.0,11.0,27.0,2400.0,26.4,,,,2021-11-27
Sabin,46.794389,-96.611683,919.0,2021.0,11.0,28.0,100.0,23.576,,,,2021-11-28
Sabin,46.794389,-96.611683,919.0,2021.0,11.0,28.0,200.0,22.14,,,,2021-11-28
Sabin,46.794389,-96.611683,919.0,2021.0,11.0,28.0,300.0,21.186,,,,2021-11-28
Sabin,46.794389,-96.611683,919.0,2021.0,11.0,28.0,400.0,21.96,,,,2021-11-28
Sabin,46.794389,-96.611683,919.0,2021.0,11.0,28.0,500.0,20.772,,,,2021-11-28
Sabin,46.794389,-96.611683,919.0,2021.0,11.0,28.0,600.0,21.403,,,,2021-11-28
Sabin,46.794389,-96.611683,919.0,2021.0,11.0,28.0,700.0,21.475,,,,2021-11-28
Sabin,46.794389,-96.611683,919.0,2021.0,11.0,28.0,800.0,21.2,,,,2021-11-28
Sabin,46.794389,-96.611683,919.0,2021.0,11.0,28.0,900.0,21.346,,,,2021-11-28
Sabin,46.794389,-96.611683,919.0,2021.0,11.0,28.0,1000.0,24.273,,,,2021-11-28
Sabin,46.794389,-96.611683,919.0,2021.0,11.0,28.0,1100.0,27.163,,,,2021-11-28
Sabin,46.794389,-96.611683,919.0,2021.0,11.0,28.0,1200.0,29.422,,,,2021-11-28
Sabin,46.794389,-96.611683,919.0,2021.0,11.0,28.0,1300.0,32.38,,,,2021-11-28
Sabin,46.794389,-96.611683,919.0,2021.0,11.0,28.0,1400.0,33.759,,,,2021-11-28
Sabin,46.794389,-96.611683,919.0,2021.0,11.0,28.0,1500.0,34.57,,,,2021-11-28
Sabin,46.794389,-96.611683,919.0,2021.0,11.0,28.0,1600.0,34.524,,,,2021-11-28
Sabin,46.794389,-96.611683,919.0,2021.0,11.0,28.0,1700.0,33.246,,,,2021-11-28
Sabin,46.794389,-96.611683,919.0,2021.0,11.0,28.0,1800.0,32.688,,,,2021-11-28
Sabin,46.794389,-96.611683,919.0,2021.0,11.0,28.0,1900.0,32.716,,,,2021-11-28
Sabin,46.794389,-96.611683,919.0,2021.0,11.0,28.0,2000.0,32.837,,,,2021-11-28
Sabin,46.794389,-96.611683,919.0,2021.0,11.0,28.0,2100.0,33.505,,,,2021-11-28
Sabin,46.794389,-96.611683,919.0,2021.0,11.0,28.0,2200.0,34.326,,,,2021-11-28
Sabin,46.794389,-96.611683,919.0,2021.0,11.0,28.0,2300.0,35.562,,,,2021-11-28
Sabin,46.794389,-96.611683,919.0,2021.0,11.0,28.0,2400.0,36.156,,,,2021-11-28
Sabin,46.794389,-96.611683,919.0,2021.0,11.0,29.0,100.0,36.64,,,,2021-11-29
Sabin,46.794389,-96.611683,919.0,2021.0,11.0,29.0,200.0,36.568,,,,2021-11-29
Sabin,46.794389,-96.611683,919.0,2021.0,11.0,29.0,300.0,35.299,,,,2021-11-29
Sabin,46.794389,-96.611683,919.0,2021.0,11.0,29.0,400.0,34.259,,,,2021-11-29
Sabin,46.794389,-96.611683,919.0,2021.0,11.0,29.0,500.0,32.855,,,,2021-11-29
Sabin,46.794389,-96.611683,919.0,2021.0,11.0,29.0,600.0,32.497,,,,2021-11-29
Sabin,46.794389,-96.611683,919.0,2021.0,11.0,29.0,700.0,31.377,,,,2021-11-29
Sabin,46.794389,-96.611683,919.0,2021.0,11.0,29.0,800.0,28.76,,,,2021-11-29
Sabin,46.794389,-96.611683,919.0,2021.0,11.0,29.0,900.0,30.729,,,,2021-11-29
Sabin,46.794389,-96.611683,919.0,2021.0,11.0,29.0,1000.0,34.335,,,,2021-11-29
Sabin,46.794389,-96.611683,919.0,2021.0,11.0,29.0,1100.0,37.594,,,,2021-11-29
Sabin,46.794389,-96.611683,919.0,2021.0,11.0,29.0,1200.0,39.693,,,,2021-11-29
Sabin,46.794389,-96.611683,919.0,2021.0,11.0,29.0,1300.0,41.25,,,,2021-11-29
Sabin,46.794389,-96.611683,919.0,2021.0,11.0,29.0,1400.0,43.057,,,,2021-11-29
Sabin,46.794389,-96.611683,919.0,2021.0,11.0,29.0,1500.0,43.075,,,,2021-11-29
Sabin,46.794389,-96.611683,919.0,2021.0,11.0,29.0,1600.0,40.681,,,,2021-11-29
Sabin,46.794389,-96.611683,919.0,2021.0,11.0,29.0,1700.0,36.738,,,,2021-11-29
Sabin,46.794389,-96.611683,919.0,2021.0,11.0,29.0,1800.0,31.613,,,,2021-11-29
Sabin,46.794389,-96.611683,919.0,2021.0,11.0,29.0,1900.0,29.061,,,,2021-11-29
Sabin,46.794389,-96.611683,919.0,2021.0,11.0,29.0,2000.0,27.286,,,,2021-11-29
Sabin,46.794389,-96.611683,919.0,2021.0,11.0,29.0,2100.0,28.44,,,,2021-11-29
Sabin,46.794389,-96.611683,919.0,2021.0,11.0,29.0,2200.0,32.383,,,,2021-11-29
Sabin,46.794389,-96.611683,919.0,2021.0,11.0,29.0,2300.0,34.029,,,,2021-11-29
Sabin,46.794389,-96.611683,919.0,2021.0,11.0,29.0,2400.0,30.177,,,,2021-11-29
Sabin,46.794389,-96.611683,919.0,2021.0,11.0,30.0,100.0,28.996,,,,2021-11-30
Sabin,46.794389,-96.611683,919.0,2021.0,11.0,30.0,200.0,33.627,,,,2021-11-30
Sabin,46.794389,-96.611683,919.0,2021.0,11.0,30.0,300.0,34.632,,,,2021-11-30
Sabin,46.794389,-96.611683,919.0,2021.0,11.0,30.0,400.0,34.072,,,,2021-11-30
Sabin,46.794389,-96.611683,919.0,2021.0,11.0,30.0,500.0,32.574,,,,2021-11-30
Sabin,46.794389,-96.611683,919.0,2021.0,11.0,30.0,600.0,31.609,,,,2021-11-30
Sabin,46.794389,-96.611683,919.0,2021.0,11.0,30.0,700.0,29.685,,,,2021-11-30
Sabin,46.794389,-96.611683,919.0,2021.0,11.0,30.0,800.0,29.084,,,,2021-11-30
Sabin,46.794389,-96.611683,919.0,2021.0,11.0,30.0,900.0,29.725,,,,2021-11-30
Sabin,46.794389,-96.611683,919.0,2021.0,11.0,30.0,1000.0,32.509,,,,2021-11-30
Sabin,46.794389,-96.611683,919.0,2021.0,11.0,30.0,1100.0,34.491,,,,2021-11-30
Sabin,46.794389,-96.611683,919.0,2021.0,11.0,30.0,1200.0,34.952,,,,2021-11-30
Sabin,46.794389,-96.611683,919.0,2021.0,11.0,30.0,1300.0,35.278,,,,2021-11-30
Sabin,46.794389,-96.611683,919.0,2021.0,11.0,30.0,1400.0,36.12,,,,2021-11-30
Sabin,46.794389,-96.611683,919.0,2021.0,11.0,30.0,1500.0,36.752,,,,2021-11-30
Sabin,46.794389,-96.611683,919.0,2021.0,11.0,30.0,1600.0,36.289,,,,2021-11-30
Sabin,46.794389,-96.611683,919.0,2021.0,11.0,30.0,1700.0,35.062,,,,2021-11-30
Sabin,46.794389,-96.611683,919.0,2021.0,11.0,30.0,1800.0,34.363,,,,2021-11-30
Sabin,46.794389,-96.611683,919.0,2021.0,11.0,30.0,1900.0,35.589,,,,2021-11-30
Sabin,46.794389,-96.611683,919.0,2021.0,11.0,30.0,2000.0,35.152,,,,2021-11-30
Sabin,46.794389,-96.611683,919.0,2021.0,11.0,30.0,2100.0,32.608,,,,2021-11-30
Sabin,46.794389,-96.611683,919.0,2021.0,11.0,30.0,2200.0,33.813,,,,2021-11-30
Sabin,46.794389,-96.611683,919.0,2021.0,11.0,30.0,2300.0,34.815,,,,2021-11-30
Sabin,46.794389,-96.611683,919.0,2021.0,11.0,30.0,2400.0,34.396,,,,2021-11-30
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,1.0,100.0,34.725,,,,2021-11-01
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,1.0,200.0,34.484,,,,2021-11-01
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,1.0,300.0,34.108,,,,2021-11-01
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,1.0,400.0,33.82,,,,2021-11-01
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,1.0,500.0,33.379,,,,2021-11-01
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,1.0,600.0,32.878,,,,2021-11-01
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,1.0,700.0,32.779,,,,2021-11-01
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,1.0,800.0,32.484,,,,2021-11-01
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,1.0,900.0,32.707,,,,2021-11-01
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,1.0,1000.0,33.672,,,,2021-11-01
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,1.0,1100.0,35.326,,,,2021-11-01
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,1.0,1200.0,37.114,,,,2021-11-01
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,1.0,1300.0,37.972,,,,2021-11-01
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,1.0,1400.0,37.566,,,,2021-11-01
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,1.0,1500.0,37.236,,,,2021-11-01
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,1.0,1600.0,37.317,,,,2021-11-01
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,1.0,1700.0,36.883,,,,2021-11-01
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,1.0,1800.0,36.392,,,,2021-11-01
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,1.0,1900.0,36.054,,,,2021-11-01
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,1.0,2000.0,36.001,,,,2021-11-01
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,1.0,2100.0,35.267,,,,2021-11-01
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,1.0,2200.0,34.403,,,,2021-11-01
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,1.0,2300.0,31.951,,,,2021-11-01
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,1.0,2400.0,30.317,,,,2021-11-01
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,2.0,100.0,28.861,,,,2021-11-02
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,2.0,200.0,28.249,,,,2021-11-02
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,2.0,300.0,27.45,,,,2021-11-02
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,2.0,400.0,26.674,,,,2021-11-02
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,2.0,500.0,25.646,,,,2021-11-02
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,2.0,600.0,24.926,,,,2021-11-02
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,2.0,700.0,23.792,,,,2021-11-02
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,2.0,800.0,23.992,,,,2021-11-02
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,2.0,900.0,27.698,,,,2021-11-02
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,2.0,1000.0,31.797,,,,2021-11-02
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,2.0,1100.0,33.647,,,,2021-11-02
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,2.0,1200.0,34.39,,,,2021-11-02
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,2.0,1300.0,35.861,,,,2021-11-02
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,2.0,1400.0,36.581,,,,2021-11-02
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,2.0,1500.0,37.276,,,,2021-11-02
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,2.0,1600.0,36.727,,,,2021-11-02
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,2.0,1700.0,36.322,,,,2021-11-02
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,2.0,1800.0,35.215,,,,2021-11-02
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,2.0,1900.0,34.239,,,,2021-11-02
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,2.0,2000.0,33.757,,,,2021-11-02
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,2.0,2100.0,33.571,,,,2021-11-02
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,2.0,2200.0,32.936,,,,2021-11-02
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,2.0,2300.0,32.562,,,,2021-11-02
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,2.0,2400.0,31.969,,,,2021-11-02
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,3.0,100.0,31.586,,,,2021-11-03
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,3.0,200.0,30.036,,,,2021-11-03
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,3.0,300.0,27.797,,,,2021-11-03
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,3.0,400.0,27.228,,,,2021-11-03
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,3.0,500.0,27.19,,,,2021-11-03
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,3.0,600.0,26.443,,,,2021-11-03
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,3.0,700.0,25.126,,,,2021-11-03
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,3.0,800.0,24.798,,,,2021-11-03
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,3.0,900.0,29.138,,,,2021-11-03
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,3.0,1000.0,33.76,,,,2021-11-03
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,3.0,1100.0,37.287,,,,2021-11-03
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,3.0,1200.0,39.547,,,,2021-11-03
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,3.0,1300.0,41.198,,,,2021-11-03
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,3.0,1400.0,42.489,,,,2021-11-03
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,3.0,1500.0,43.342,,,,2021-11-03
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,3.0,1600.0,43.097,,,,2021-11-03
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,3.0,1700.0,40.377,,,,2021-11-03
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,3.0,1800.0,36.016,,,,2021-11-03
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,3.0,1900.0,32.385,,,,2021-11-03
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,3.0,2000.0,29.59,,,,2021-11-03
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,3.0,2100.0,28.629,,,,2021-11-03
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,3.0,2200.0,26.686,,,,2021-11-03
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,3.0,2300.0,26.454,,,,2021-11-03
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,3.0,2400.0,25.182,,,,2021-11-03
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,4.0,100.0,24.319,,,,2021-11-04
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,4.0,200.0,23.718,,,,2021-11-04
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,4.0,300.0,23.43,,,,2021-11-04
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,4.0,400.0,23.225,,,,2021-11-04
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,4.0,500.0,23.047,,,,2021-11-04
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,4.0,600.0,22.244,,,,2021-11-04
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,4.0,700.0,22.568,,,,2021-11-04
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,4.0,800.0,23.455,,,,2021-11-04
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,4.0,900.0,28.8,,,,2021-11-04
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,4.0,1000.0,34.774,,,,2021-11-04
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,4.0,1100.0,41.427,,,,2021-11-04
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,4.0,1200.0,45.412,,,,2021-11-04
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,4.0,1300.0,46.67,,,,2021-11-04
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,4.0,1400.0,44.845,,,,2021-11-04
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,4.0,1500.0,41.218,,,,2021-11-04
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,4.0,1600.0,40.653,,,,2021-11-04
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,4.0,1700.0,39.339,,,,2021-11-04
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,4.0,1800.0,35.802,,,,2021-11-04
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,4.0,1900.0,34.745,,,,2021-11-04
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,4.0,2000.0,33.057,,,,2021-11-04
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,4.0,2100.0,32.725,,,,2021-11-04
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,4.0,2200.0,33.055,,,,2021-11-04
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,4.0,2300.0,32.81,,,,2021-11-04
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,4.0,2400.0,33.753,,,,2021-11-04
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,5.0,100.0,34.471,,,,2021-11-05
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,5.0,200.0,33.409,,,,2021-11-05
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,5.0,300.0,34.41,,,,2021-11-05
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,5.0,400.0,35.377,,,,2021-11-05
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,5.0,500.0,35.699,,,,2021-11-05
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,5.0,600.0,35.791,,,,2021-11-05
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,5.0,700.0,35.614,,,,2021-11-05
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,5.0,800.0,36.567,,,,2021-11-05
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,5.0,900.0,38.341,,,,2021-11-05
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,5.0,1000.0,39.619,,,,2021-11-05
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,5.0,1100.0,41.808,,,,2021-11-05
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,5.0,1200.0,44.087,,,,2021-11-05
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,5.0,1300.0,47.948,,,,2021-11-05
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,5.0,1400.0,52.07,,,,2021-11-05
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,5.0,1500.0,53.726,,,,2021-11-05
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,5.0,1600.0,54.806,,,,2021-11-05
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,5.0,1700.0,54.626,,,,2021-11-05
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,5.0,1800.0,51.962,,,,2021-11-05
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,5.0,1900.0,49.712,,,,2021-11-05
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,5.0,2000.0,49.712,,,,2021-11-05
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,5.0,2100.0,50.666,,,,2021-11-05
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,5.0,2200.0,51.638,,,,2021-11-05
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,5.0,2300.0,51.566,,,,2021-11-05
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,5.0,2400.0,50.252,,,,2021-11-05
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,6.0,100.0,49.118,,,,2021-11-06
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,6.0,200.0,48.506,,,,2021-11-06
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,6.0,300.0,47.84,,,,2021-11-06
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,6.0,400.0,47.012,,,,2021-11-06
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,6.0,500.0,45.093,,,,2021-11-06
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,6.0,600.0,44.004,,,,2021-11-06
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,6.0,700.0,42.679,,,,2021-11-06
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,6.0,800.0,41.374,,,,2021-11-06
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,6.0,900.0,44.791,,,,2021-11-06
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,6.0,1000.0,49.784,,,,2021-11-06
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,6.0,1100.0,53.942,,,,2021-11-06
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,6.0,1200.0,55.256,,,,2021-11-06
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,6.0,1300.0,56.984,,,,2021-11-06
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,6.0,1400.0,57.794,,,,2021-11-06
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,6.0,1500.0,58.478,,,,2021-11-06
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,6.0,1600.0,58.046,,,,2021-11-06
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,6.0,1700.0,58.19,,,,2021-11-06
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,6.0,1800.0,49.514,,,,2021-11-06
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,6.0,1900.0,43.592,,,,2021-11-06
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,6.0,2000.0,40.483,,,,2021-11-06
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,6.0,2100.0,38.062,,,,2021-11-06
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,6.0,2200.0,37.112,,,,2021-11-06
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,6.0,2300.0,36.243,,,,2021-11-06
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,6.0,2400.0,37.004,,,,2021-11-06
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,7.0,100.0,35.267,,,,2021-11-07
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,7.0,200.0,38.129,,,,2021-11-07
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,7.0,300.0,37.339,,,,2021-11-07
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,7.0,400.0,38.781,,,,2021-11-07
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,7.0,500.0,40.509,,,,2021-11-07
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,7.0,600.0,40.203,,,,2021-11-07
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,7.0,700.0,41.569,,,,2021-11-07
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,7.0,800.0,41.41,,,,2021-11-07
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,7.0,900.0,41.976,,,,2021-11-07
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,7.0,1000.0,44.584,,,,2021-11-07
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,7.0,1100.0,46.832,,,,2021-11-07
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,7.0,1200.0,50.162,,,,2021-11-07
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,7.0,1300.0,52.466,,,,2021-11-07
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,7.0,1400.0,55.238,,,,2021-11-07
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,7.0,1500.0,56.534,,,,2021-11-07
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,7.0,1600.0,57.398,,,,2021-11-07
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,7.0,1700.0,54.878,,,,2021-11-07
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,7.0,1800.0,48.578,,,,2021-11-07
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,7.0,1900.0,44.6,,,,2021-11-07
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,7.0,2000.0,41.509,,,,2021-11-07
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,7.0,2100.0,39.461,,,,2021-11-07
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,7.0,2200.0,38.487,,,,2021-11-07
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,7.0,2300.0,38.08,,,,2021-11-07
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,7.0,2400.0,40.408,,,,2021-11-07
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,8.0,100.0,40.325,,,,2021-11-08
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,8.0,200.0,40.383,,,,2021-11-08
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,8.0,300.0,38.854,,,,2021-11-08
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,8.0,400.0,38.147,,,,2021-11-08
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,8.0,500.0,40.426,,,,2021-11-08
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,8.0,600.0,40.363,,,,2021-11-08
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,8.0,700.0,38.921,,,,2021-11-08
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,8.0,800.0,39.135,,,,2021-11-08
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,8.0,900.0,40.149,,,,2021-11-08
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,8.0,1000.0,42.453,,,,2021-11-08
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,8.0,1100.0,44.375,,,,2021-11-08
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,8.0,1200.0,45.756,,,,2021-11-08
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,8.0,1300.0,46.904,,,,2021-11-08
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,8.0,1400.0,47.84,,,,2021-11-08
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,8.0,1500.0,48.434,,,,2021-11-08
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,8.0,1600.0,47.912,,,,2021-11-08
Staples,46.38773,-94.8087,1269.0,2021.0,11.0,8.0,1700.0,45.277,,,,2021-11-08
